dataset,arm,target,space,projection_repeat,projection_seed,projection_sha256,n_projections,sliced_w2,n_predicted,n_observed,predicted_mass,observed_mass_relative,tmv_absolute,tmv,weights_semantics,inference_seed
zebrafish,interaction_off,3.0,state,4,3477389265,df27f0b5f20fd4a004dafe73721dd739a786f447481570f3155132ae309b741f,1024,0.0477048469634274,5000,3048,5.293299852492055,5.413854351687389,0.1205544991953342,0.0222677765902142,native_unnormalised_growth_mass,42
zebrafish,interaction_off,3.0,spatial,0,1670110090,767c44379bda8d47073cb6c104b8b07879cf27122978f1f29ceeb3063bfd7ea2,1024,0.0430778610376917,5000,3048,5.293299852492055,5.413854351687389,0.1205544991953342,0.0222677765902142,native_unnormalised_growth_mass,42
zebrafish,interaction_off,3.0,spatial,1,2286773041,04877c297b8a8c3e33a8e17aeaef4282e7e2942c5412f6408645166bac652c27,1024,0.0431631153251138,5000,3048,5.293299852492055,5.413854351687389,0.1205544991953342,0.0222677765902142,native_unnormalised_growth_mass,42
zebrafish,interaction_off,3.0,spatial,2,494369678,2afe363c34ef1aa5b8aeb8babab4a252a3b2ea6c72c36126a724f190f5eb78e9,1024,0.0432470422997801,5000,3048,5.293299852492055,5.413854351687389,0.1205544991953342,0.0222677765902142,native_unnormalised_growth_mass,42
zebrafish,interaction_off,3.0,spatial,3,529427801,9cd1923d65e2790d0d9e0256bb5bc90a9351d29726442691244027c8558dc5cf,1024,0.0430165700245517,5000,3048,5.293299852492055,5.413854351687389,0.1205544991953342,0.0222677765902142,native_unnormalised_growth_mass,42
zebrafish,interaction_off,3.0,spatial,4,3447347896,e8495ce7b502e9821d154354982cf5061c1b88f8f0480cb3ba08acea6e5f0d15,1024,0.0429598453694522,5000,3048,5.293299852492055,5.413854351687389,0.1205544991953342,0.0222677765902142,native_unnormalised_growth_mass,42
zebrafish,interaction_off,4.0,joint,0,1459036019,e45629b3707b31872916c1d1c90bd7afd2dfc8afb09ec7c21bd31badcb476390,1024,0.0615398828130657,5000,5271,9.732962980109733,9.36234458259325,0.3706183975164823,0.0395860667428912,native_unnormalised_growth_mass,42
zebrafish,interaction_off,4.0,joint,1,3958881870,f4fedc00449e3353c974ef8af2642db6f5b31754a21ecc904af9eed4c0256eda,1024,0.0623840854281763,5000,5271,9.732962980109733,9.36234458259325,0.3706183975164823,0.0395860667428912,native_unnormalised_growth_mass,42
zebrafish,interaction_off,4.0,joint,2,3510727012,4c41cc518f091f88c12516f0d9d9bd0768246a2a538a28a41f7660de63bcc9b0,1024,0.0631894437883939,5000,5271,9.732962980109733,9.36234458259325,0.3706183975164823,0.0395860667428912,native_unnormalised_growth_mass,42
zebrafish,interaction_off,4.0,joint,3,371533113,10c301ceb6f64aa57759a3f19c3057161798f95c91687d8081b60308c84e171a,1024,0.0626980549847777,5000,5271,9.732962980109733,9.36234458259325,0.3706183975164823,0.0395860667428912,native_unnormalised_growth_mass,42
zebrafish,interaction_off,4.0,joint,4,3110794264,58cf265de59cb5892109becba428ea95269bab240bb6b5b87ee2d92d4b02ee2e,1024,0.0630612697551089,5000,5271,9.732962980109733,9.36234458259325,0.3706183975164823,0.0395860667428912,native_unnormalised_growth_mass,42
zebrafish,interaction_off,4.0,state,0,487788036,a7822afd3640ed8a95c2ca97a39159db0e119179671380a19920a0648f61fdd2,1024,0.0644265437641265,5000,5271,9.732962980109733,9.36234458259325,0.3706183975164823,0.0395860667428912,native_unnormalised_growth_mass,42
zebrafish,interaction_off,4.0,state,1,1980219439,66d43ac5c5cbeb3b2f040d8c8b2c87c15fc6a1c63d6404b0ef3e7b0470c8854c,1024,0.0637642384113549,5000,5271,9.732962980109733,9.36234458259325,0.3706183975164823,0.0395860667428912,native_unnormalised_growth_mass,42
zebrafish,interaction_off,4.0,state,2,3678780881,0782d8a192db86b8946a1794acdd2150022d6e736a9fc431d7e23fc9076bb14b,1024,0.0639935187803586,5000,5271,9.732962980109733,9.36234458259325,0.3706183975164823,0.0395860667428912,native_unnormalised_growth_mass,42
zebrafish,interaction_off,4.0,state,3,1745126195,84aee1cb65e0a771fbbbdcb28ac3c238e424f7bf7d106248b8a23522aac14bb1,1024,0.0648177365317218,5000,5271,9.732962980109733,9.36234458259325,0.3706183975164823,0.0395860667428912,native_unnormalised_growth_mass,42
zebrafish,interaction_off,4.0,state,4,3477389265,df27f0b5f20fd4a004dafe73721dd739a786f447481570f3155132ae309b741f,1024,0.0648715058380635,5000,5271,9.732962980109733,9.36234458259325,0.3706183975164823,0.0395860667428912,native_unnormalised_growth_mass,42
zebrafish,interaction_off,4.0,spatial,0,1670110090,767c44379bda8d47073cb6c104b8b07879cf27122978f1f29ceeb3063bfd7ea2,1024,0.0531904962160853,5000,5271,9.732962980109733,9.36234458259325,0.3706183975164823,0.0395860667428912,native_unnormalised_growth_mass,42
zebrafish,interaction_off,4.0,spatial,1,2286773041,04877c297b8a8c3e33a8e17aeaef4282e7e2942c5412f6408645166bac652c27,1024,0.0532796900747432,5000,5271,9.732962980109733,9.36234458259325,0.3706183975164823,0.0395860667428912,native_unnormalised_growth_mass,42
zebrafish,interaction_off,4.0,spatial,2,494369678,2afe363c34ef1aa5b8aeb8babab4a252a3b2ea6c72c36126a724f190f5eb78e9,1024,0.0533805354750177,5000,5271,9.732962980109733,9.36234458259325,0.3706183975164823,0.0395860667428912,native_unnormalised_growth_mass,42
zebrafish,interaction_off,4.0,spatial,3,529427801,9cd1923d65e2790d0d9e0256bb5bc90a9351d29726442691244027c8558dc5cf,1024,0.0531886101776524,5000,5271,9.732962980109733,9.36234458259325,0.3706183975164823,0.0395860667428912,native_unnormalised_growth_mass,42
zebrafish,interaction_off,4.0,spatial,4,3447347896,e8495ce7b502e9821d154354982cf5061c1b88f8f0480cb3ba08acea6e5f0d15,1024,0.0532079183789838,5000,5271,9.732962980109733,9.36234458259325,0.3706183975164823,0.0395860667428912,native_unnormalised_growth_mass,42
zebrafish,interaction_on,1.0,joint,0,1459036019,e45629b3707b31872916c1d1c90bd7afd2dfc8afb09ec7c21bd31badcb476390,1024,0.027207390695153,5000,1036,1.847276921471348,1.8401420959147423,0.0071348255566054,0.0038773231547962,native_unnormalised_growth_mass,43
zebrafish,interaction_on,1.0,joint,1,3958881870,f4fedc00449e3353c974ef8af2642db6f5b31754a21ecc904af9eed4c0256eda,1024,0.0273218838616177,5000,1036,1.847276921471348,1.8401420959147423,0.0071348255566054,0.0038773231547962,native_unnormalised_growth_mass,43
zebrafish,interaction_on,1.0,joint,2,3510727012,4c41cc518f091f88c12516f0d9d9bd0768246a2a538a28a41f7660de63bcc9b0,1024,0.02750026240842,5000,1036,1.847276921471348,1.8401420959147423,0.0071348255566054,0.0038773231547962,native_unnormalised_growth_mass,43
zebrafish,interaction_on,1.0,joint,3,371533113,10c301ceb6f64aa57759a3f19c3057161798f95c91687d8081b60308c84e171a,1024,0.0274275389130519,5000,1036,1.847276921471348,1.8401420959147423,0.0071348255566054,0.0038773231547962,native_unnormalised_growth_mass,43
zebrafish,interaction_on,1.0,joint,4,3110794264,58cf265de59cb5892109becba428ea95269bab240bb6b5b87ee2d92d4b02ee2e,1024,0.0273413237081906,5000,1036,1.847276921471348,1.8401420959147423,0.0071348255566054,0.0038773231547962,native_unnormalised_growth_mass,43
zebrafish,interaction_on,1.0,state,0,487788036,a7822afd3640ed8a95c2ca97a39159db0e119179671380a19920a0648f61fdd2,1024,0.027695632713456,5000,1036,1.847276921471348,1.8401420959147423,0.0071348255566054,0.0038773231547962,native_unnormalised_growth_mass,43
zebrafish,interaction_on,1.0,state,1,1980219439,66d43ac5c5cbeb3b2f040d8c8b2c87c15fc6a1c63d6404b0ef3e7b0470c8854c,1024,0.027063172041203,5000,1036,1.847276921471348,1.8401420959147423,0.0071348255566054,0.0038773231547962,native_unnormalised_growth_mass,43
zebrafish,interaction_on,1.0,state,2,3678780881,0782d8a192db86b8946a1794acdd2150022d6e736a9fc431d7e23fc9076bb14b,1024,0.0273225896313941,5000,1036,1.847276921471348,1.8401420959147423,0.0071348255566054,0.0038773231547962,native_unnormalised_growth_mass,43
zebrafish,interaction_on,1.0,state,3,1745126195,84aee1cb65e0a771fbbbdcb28ac3c238e424f7bf7d106248b8a23522aac14bb1,1024,0.0284507499010971,5000,1036,1.847276921471348,1.8401420959147423,0.0071348255566054,0.0038773231547962,native_unnormalised_growth_mass,43
zebrafish,interaction_on,1.0,state,4,3477389265,df27f0b5f20fd4a004dafe73721dd739a786f447481570f3155132ae309b741f,1024,0.0275047334944293,5000,1036,1.847276921471348,1.8401420959147423,0.0071348255566054,0.0038773231547962,native_unnormalised_growth_mass,43
zebrafish,interaction_on,1.0,spatial,0,1670110090,767c44379bda8d47073cb6c104b8b07879cf27122978f1f29ceeb3063bfd7ea2,1024,0.0160795576939868,5000,1036,1.847276921471348,1.8401420959147423,0.0071348255566054,0.0038773231547962,native_unnormalised_growth_mass,43
zebrafish,interaction_on,1.0,spatial,1,2286773041,04877c297b8a8c3e33a8e17aeaef4282e7e2942c5412f6408645166bac652c27,1024,0.0161625081608046,5000,1036,1.847276921471348,1.8401420959147423,0.0071348255566054,0.0038773231547962,native_unnormalised_growth_mass,43
zebrafish,interaction_on,1.0,spatial,2,494369678,2afe363c34ef1aa5b8aeb8babab4a252a3b2ea6c72c36126a724f190f5eb78e9,1024,0.0160977822018639,5000,1036,1.847276921471348,1.8401420959147423,0.0071348255566054,0.0038773231547962,native_unnormalised_growth_mass,43
zebrafish,interaction_on,1.0,spatial,3,529427801,9cd1923d65e2790d0d9e0256bb5bc90a9351d29726442691244027c8558dc5cf,1024,0.0163350385805503,5000,1036,1.847276921471348,1.8401420959147423,0.0071348255566054,0.0038773231547962,native_unnormalised_growth_mass,43
zebrafish,interaction_on,1.0,spatial,4,3447347896,e8495ce7b502e9821d154354982cf5061c1b88f8f0480cb3ba08acea6e5f0d15,1024,0.0163397433943357,5000,1036,1.847276921471348,1.8401420959147423,0.0071348255566054,0.0038773231547962,native_unnormalised_growth_mass,43
zebrafish,interaction_on,2.0,joint,0,1459036019,e45629b3707b31872916c1d1c90bd7afd2dfc8afb09ec7c21bd31badcb476390,1024,0.0386575824122292,5000,2081,3.623266681097448,3.6962699822380105,0.0730033011405626,0.0197505326968461,native_unnormalised_growth_mass,43
zebrafish,interaction_on,2.0,joint,1,3958881870,f4fedc00449e3353c974ef8af2642db6f5b31754a21ecc904af9eed4c0256eda,1024,0.0387512858953521,5000,2081,3.623266681097448,3.6962699822380105,0.0730033011405626,0.0197505326968461,native_unnormalised_growth_mass,43
zebrafish,interaction_on,2.0,joint,2,3510727012,4c41cc518f091f88c12516f0d9d9bd0768246a2a538a28a41f7660de63bcc9b0,1024,0.0393974017077346,5000,2081,3.623266681097448,3.6962699822380105,0.0730033011405626,0.0197505326968461,native_unnormalised_growth_mass,43
zebrafish,interaction_on,2.0,joint,3,371533113,10c301ceb6f64aa57759a3f19c3057161798f95c91687d8081b60308c84e171a,1024,0.0386737952661561,5000,2081,3.623266681097448,3.6962699822380105,0.0730033011405626,0.0197505326968461,native_unnormalised_growth_mass,43
zebrafish,interaction_on,2.0,joint,4,3110794264,58cf265de59cb5892109becba428ea95269bab240bb6b5b87ee2d92d4b02ee2e,1024,0.0394992776959393,5000,2081,3.623266681097448,3.6962699822380105,0.0730033011405626,0.0197505326968461,native_unnormalised_growth_mass,43
zebrafish,interaction_on,2.0,state,0,487788036,a7822afd3640ed8a95c2ca97a39159db0e119179671380a19920a0648f61fdd2,1024,0.040365343307094,5000,2081,3.623266681097448,3.6962699822380105,0.0730033011405626,0.0197505326968461,native_unnormalised_growth_mass,43
zebrafish,interaction_on,2.0,state,1,1980219439,66d43ac5c5cbeb3b2f040d8c8b2c87c15fc6a1c63d6404b0ef3e7b0470c8854c,1024,0.0402796726905604,5000,2081,3.623266681097448,3.6962699822380105,0.0730033011405626,0.0197505326968461,native_unnormalised_growth_mass,43
zebrafish,interaction_on,2.0,state,2,3678780881,0782d8a192db86b8946a1794acdd2150022d6e736a9fc431d7e23fc9076bb14b,1024,0.0395130131309775,5000,2081,3.623266681097448,3.6962699822380105,0.0730033011405626,0.0197505326968461,native_unnormalised_growth_mass,43
zebrafish,interaction_on,2.0,state,3,1745126195,84aee1cb65e0a771fbbbdcb28ac3c238e424f7bf7d106248b8a23522aac14bb1,1024,0.0414949078105735,5000,2081,3.623266681097448,3.6962699822380105,0.0730033011405626,0.0197505326968461,native_unnormalised_growth_mass,43
zebrafish,interaction_on,2.0,state,4,3477389265,df27f0b5f20fd4a004dafe73721dd739a786f447481570f3155132ae309b741f,1024,0.0395550490347341,5000,2081,3.623266681097448,3.6962699822380105,0.0730033011405626,0.0197505326968461,native_unnormalised_growth_mass,43
zebrafish,interaction_on,2.0,spatial,0,1670110090,767c44379bda8d47073cb6c104b8b07879cf27122978f1f29ceeb3063bfd7ea2,1024,0.0200590022249239,5000,2081,3.623266681097448,3.6962699822380105,0.0730033011405626,0.0197505326968461,native_unnormalised_growth_mass,43
zebrafish,interaction_on,2.0,spatial,1,2286773041,04877c297b8a8c3e33a8e17aeaef4282e7e2942c5412f6408645166bac652c27,1024,0.0200818880282438,5000,2081,3.623266681097448,3.6962699822380105,0.0730033011405626,0.0197505326968461,native_unnormalised_growth_mass,43
zebrafish,interaction_on,2.0,spatial,2,494369678,2afe363c34ef1aa5b8aeb8babab4a252a3b2ea6c72c36126a724f190f5eb78e9,1024,0.0200593461803664,5000,2081,3.623266681097448,3.6962699822380105,0.0730033011405626,0.0197505326968461,native_unnormalised_growth_mass,43
zebrafish,interaction_on,2.0,spatial,3,529427801,9cd1923d65e2790d0d9e0256bb5bc90a9351d29726442691244027c8558dc5cf,1024,0.0202265301736393,5000,2081,3.623266681097448,3.6962699822380105,0.0730033011405626,0.0197505326968461,native_unnormalised_growth_mass,43
zebrafish,interaction_on,2.0,spatial,4,3447347896,e8495ce7b502e9821d154354982cf5061c1b88f8f0480cb3ba08acea6e5f0d15,1024,0.0202796631181044,5000,2081,3.623266681097448,3.6962699822380105,0.0730033011405626,0.0197505326968461,native_unnormalised_growth_mass,43
zebrafish,interaction_on,3.0,joint,0,1459036019,e45629b3707b31872916c1d1c90bd7afd2dfc8afb09ec7c21bd31badcb476390,1024,0.0308602023450374,5000,3048,5.30891497535049,5.413854351687389,0.1049393763368993,0.0193834871645913,native_unnormalised_growth_mass,43
zebrafish,interaction_on,3.0,joint,1,3958881870,f4fedc00449e3353c974ef8af2642db6f5b31754a21ecc904af9eed4c0256eda,1024,0.0313209376333888,5000,3048,5.30891497535049,5.413854351687389,0.1049393763368993,0.0193834871645913,native_unnormalised_growth_mass,43
zebrafish,interaction_on,3.0,joint,2,3510727012,4c41cc518f091f88c12516f0d9d9bd0768246a2a538a28a41f7660de63bcc9b0,1024,0.0312395354079331,5000,3048,5.30891497535049,5.413854351687389,0.1049393763368993,0.0193834871645913,native_unnormalised_growth_mass,43
zebrafish,interaction_on,3.0,joint,3,371533113,10c301ceb6f64aa57759a3f19c3057161798f95c91687d8081b60308c84e171a,1024,0.0317639264120992,5000,3048,5.30891497535049,5.413854351687389,0.1049393763368993,0.0193834871645913,native_unnormalised_growth_mass,43
zebrafish,interaction_on,3.0,joint,4,3110794264,58cf265de59cb5892109becba428ea95269bab240bb6b5b87ee2d92d4b02ee2e,1024,0.0309384384913311,5000,3048,5.30891497535049,5.413854351687389,0.1049393763368993,0.0193834871645913,native_unnormalised_growth_mass,43
zebrafish,interaction_on,3.0,state,0,487788036,a7822afd3640ed8a95c2ca97a39159db0e119179671380a19920a0648f61fdd2,1024,0.0329498071769176,5000,3048,5.30891497535049,5.413854351687389,0.1049393763368993,0.0193834871645913,native_unnormalised_growth_mass,43
zebrafish,interaction_on,3.0,state,1,1980219439,66d43ac5c5cbeb3b2f040d8c8b2c87c15fc6a1c63d6404b0ef3e7b0470c8854c,1024,0.032605146174417,5000,3048,5.30891497535049,5.413854351687389,0.1049393763368993,0.0193834871645913,native_unnormalised_growth_mass,43
zebrafish,interaction_on,3.0,state,2,3678780881,0782d8a192db86b8946a1794acdd2150022d6e736a9fc431d7e23fc9076bb14b,1024,0.0340148617213875,5000,3048,5.30891497535049,5.413854351687389,0.1049393763368993,0.0193834871645913,native_unnormalised_growth_mass,43
zebrafish,interaction_on,3.0,state,3,1745126195,84aee1cb65e0a771fbbbdcb28ac3c238e424f7bf7d106248b8a23522aac14bb1,1024,0.0331387379097259,5000,3048,5.30891497535049,5.413854351687389,0.1049393763368993,0.0193834871645913,native_unnormalised_growth_mass,43
zebrafish,interaction_on,3.0,state,4,3477389265,df27f0b5f20fd4a004dafe73721dd739a786f447481570f3155132ae309b741f,1024,0.033025970958311,5000,3048,5.30891497535049,5.413854351687389,0.1049393763368993,0.0193834871645913,native_unnormalised_growth_mass,43
zebrafish,interaction_on,3.0,spatial,0,1670110090,767c44379bda8d47073cb6c104b8b07879cf27122978f1f29ceeb3063bfd7ea2,1024,0.0231339513249278,5000,3048,5.30891497535049,5.413854351687389,0.1049393763368993,0.0193834871645913,native_unnormalised_growth_mass,43
zebrafish,interaction_on,3.0,spatial,1,2286773041,04877c297b8a8c3e33a8e17aeaef4282e7e2942c5412f6408645166bac652c27,1024,0.0232201215346718,5000,3048,5.30891497535049,5.413854351687389,0.1049393763368993,0.0193834871645913,native_unnormalised_growth_mass,43
zebrafish,interaction_on,3.0,spatial,2,494369678,2afe363c34ef1aa5b8aeb8babab4a252a3b2ea6c72c36126a724f190f5eb78e9,1024,0.0231301043392664,5000,3048,5.30891497535049,5.413854351687389,0.1049393763368993,0.0193834871645913,native_unnormalised_growth_mass,43
zebrafish,interaction_on,3.0,spatial,3,529427801,9cd1923d65e2790d0d9e0256bb5bc90a9351d29726442691244027c8558dc5cf,1024,0.0232953448435195,5000,3048,5.30891497535049,5.413854351687389,0.1049393763368993,0.0193834871645913,native_unnormalised_growth_mass,43
zebrafish,interaction_on,3.0,spatial,4,3447347896,e8495ce7b502e9821d154354982cf5061c1b88f8f0480cb3ba08acea6e5f0d15,1024,0.0235276401977406,5000,3048,5.30891497535049,5.413854351687389,0.1049393763368993,0.0193834871645913,native_unnormalised_growth_mass,43
zebrafish,interaction_on,4.0,joint,0,1459036019,e45629b3707b31872916c1d1c90bd7afd2dfc8afb09ec7c21bd31badcb476390,1024,0.1492842324312548,5000,5271,9.447131235327106,9.36234458259325,0.0847866527338556,0.0090561346023829,native_unnormalised_growth_mass,43
zebrafish,interaction_on,4.0,joint,1,3958881870,f4fedc00449e3353c974ef8af2642db6f5b31754a21ecc904af9eed4c0256eda,1024,0.143943303084609,5000,5271,9.447131235327106,9.36234458259325,0.0847866527338556,0.0090561346023829,native_unnormalised_growth_mass,43
zebrafish,interaction_on,4.0,joint,2,3510727012,4c41cc518f091f88c12516f0d9d9bd0768246a2a538a28a41f7660de63bcc9b0,1024,0.1450462075683063,5000,5271,9.447131235327106,9.36234458259325,0.0847866527338556,0.0090561346023829,native_unnormalised_growth_mass,43
zebrafish,interaction_on,4.0,joint,3,371533113,10c301ceb6f64aa57759a3f19c3057161798f95c91687d8081b60308c84e171a,1024,0.1526990202180782,5000,5271,9.447131235327106,9.36234458259325,0.0847866527338556,0.0090561346023829,native_unnormalised_growth_mass,43
zebrafish,interaction_on,4.0,joint,4,3110794264,58cf265de59cb5892109becba428ea95269bab240bb6b5b87ee2d92d4b02ee2e,1024,0.1482808334682488,5000,5271,9.447131235327106,9.36234458259325,0.0847866527338556,0.0090561346023829,native_unnormalised_growth_mass,43
zebrafish,interaction_on,4.0,state,0,487788036,a7822afd3640ed8a95c2ca97a39159db0e119179671380a19920a0648f61fdd2,1024,0.1532810879292769,5000,5271,9.447131235327106,9.36234458259325,0.0847866527338556,0.0090561346023829,native_unnormalised_growth_mass,43
zebrafish,interaction_on,4.0,state,1,1980219439,66d43ac5c5cbeb3b2f040d8c8b2c87c15fc6a1c63d6404b0ef3e7b0470c8854c,1024,0.1620691550835809,5000,5271,9.447131235327106,9.36234458259325,0.0847866527338556,0.0090561346023829,native_unnormalised_growth_mass,43
zebrafish,interaction_on,4.0,state,2,3678780881,0782d8a192db86b8946a1794acdd2150022d6e736a9fc431d7e23fc9076bb14b,1024,0.1653196821117993,5000,5271,9.447131235327106,9.36234458259325,0.0847866527338556,0.0090561346023829,native_unnormalised_growth_mass,43
zebrafish,interaction_on,4.0,state,3,1745126195,84aee1cb65e0a771fbbbdcb28ac3c238e424f7bf7d106248b8a23522aac14bb1,1024,0.1553626184941316,5000,5271,9.447131235327106,9.36234458259325,0.0847866527338556,0.0090561346023829,native_unnormalised_growth_mass,43
zebrafish,interaction_on,4.0,state,4,3477389265,df27f0b5f20fd4a004dafe73721dd739a786f447481570f3155132ae309b741f,1024,0.1569978490917477,5000,5271,9.447131235327106,9.36234458259325,0.0847866527338556,0.0090561346023829,native_unnormalised_growth_mass,43
