niche,time,dpi,condition,pathway,interaction_class,lr_score
N1_sfrpEGC_VLMC,4.0,20,uninj,CCL,Secreted Signaling,3.54830171397464e-05
N1_sfrpEGC_VLMC,4.0,20,uninj,CD34,Cell-Cell Contact,0.025617482996337385
N1_sfrpEGC_VLMC,4.0,20,uninj,CD40,Secreted Signaling,0.002045653166091523
N1_sfrpEGC_VLMC,4.0,20,uninj,CD45,Cell-Cell Contact,0.0
N1_sfrpEGC_VLMC,4.0,20,uninj,CDH,Cell-Cell Contact,28.562787783738514
N1_sfrpEGC_VLMC,4.0,20,uninj,CDH1,Cell-Cell Contact,0.0
N1_sfrpEGC_VLMC,4.0,20,uninj,CDH5,Cell-Cell Contact,0.06690181848465855
N1_sfrpEGC_VLMC,4.0,20,uninj,CLDN,Cell-Cell Contact,0.021572653664297635
N1_sfrpEGC_VLMC,4.0,20,uninj,CNTN,Cell-Cell Contact,23.84246932248961
N1_sfrpEGC_VLMC,4.0,20,uninj,COLLAGEN,ECM-Receptor,3.5632491788421365
N1_sfrpEGC_VLMC,4.0,20,uninj,CSPG4,Cell-Cell Contact,0.06757295567594937
N1_sfrpEGC_VLMC,4.0,20,uninj,CXCL,Secreted Signaling,0.08630978345351031
N1_sfrpEGC_VLMC,4.0,20,uninj,EDN,Secreted Signaling,0.2696590935460021
N1_sfrpEGC_VLMC,4.0,20,uninj,EGF,Secreted Signaling,0.15543436410009343
N1_sfrpEGC_VLMC,4.0,20,uninj,EPHA,Cell-Cell Contact,8.219996456315709
N1_sfrpEGC_VLMC,4.0,20,uninj,EPHB,Cell-Cell Contact,46.29506611412335
N1_sfrpEGC_VLMC,4.0,20,uninj,ESAM,Cell-Cell Contact,0.012078041106789965
N1_sfrpEGC_VLMC,4.0,20,uninj,FGF,Secreted Signaling,12.110195868733115
N1_sfrpEGC_VLMC,4.0,20,uninj,FN1,ECM-Receptor,0.28838591809488856
N1_sfrpEGC_VLMC,4.0,20,uninj,GALANIN,Secreted Signaling,0.10375503317390626
N1_sfrpEGC_VLMC,4.0,20,uninj,GAS,Secreted Signaling,2.4450085995348134
N1_sfrpEGC_VLMC,4.0,20,uninj,GDF,Secreted Signaling,0.1701436839312268
N1_sfrpEGC_VLMC,4.0,20,uninj,GDNF,Secreted Signaling,6.000470057936918e-05
N1_sfrpEGC_VLMC,4.0,20,uninj,GPR,Secreted Signaling,0.3561604107839445
N1_sfrpEGC_VLMC,4.0,20,uninj,GRN,Secreted Signaling,5.177846236805692
N1_sfrpEGC_VLMC,4.0,20,uninj,HH,Secreted Signaling,0.0028808061744784517
N1_sfrpEGC_VLMC,4.0,20,uninj,HSPG,ECM-Receptor,0.6679449062571399
N1_sfrpEGC_VLMC,4.0,20,uninj,JAM,Cell-Cell Contact,20.888953947332
N1_sfrpEGC_VLMC,4.0,20,uninj,L1CAM,Cell-Cell Contact,19.879816431713806
N1_sfrpEGC_VLMC,4.0,20,uninj,LAMININ,ECM-Receptor,48.87472946096351
N1_sfrpEGC_VLMC,4.0,20,uninj,MAG,Cell-Cell Contact,0.0
N1_sfrpEGC_VLMC,4.0,20,uninj,MPZ,Cell-Cell Contact,0.12016661429436755
N1_sfrpEGC_VLMC,4.0,20,uninj,MSTN,Secreted Signaling,0.015959061685902685
N1_sfrpEGC_VLMC,4.0,20,uninj,NCAM,Cell-Cell Contact,20.18938724787113
N1_sfrpEGC_VLMC,4.0,20,uninj,NEGR,Cell-Cell Contact,0.6688293635849102
N1_sfrpEGC_VLMC,4.0,20,uninj,NGL,Cell-Cell Contact,2.744986973986092
N1_sfrpEGC_VLMC,4.0,20,uninj,NMU,Secreted Signaling,0.023673167069058452
N1_sfrpEGC_VLMC,4.0,20,uninj,NOTCH,Cell-Cell Contact,0.32404560852858916
N1_sfrpEGC_VLMC,4.0,20,uninj,NPFF,Secreted Signaling,0.0007293927708719386
N1_sfrpEGC_VLMC,4.0,20,uninj,NPR2,Secreted Signaling,0.0
N1_sfrpEGC_VLMC,4.0,20,uninj,NPW-B,Secreted Signaling,0.00176989697160243
N1_sfrpEGC_VLMC,4.0,20,uninj,NPY,Secreted Signaling,1.254384910979976
N1_sfrpEGC_VLMC,4.0,20,uninj,NRG,Secreted Signaling,3.5260568953111013
N1_sfrpEGC_VLMC,4.0,20,uninj,NRXN,Cell-Cell Contact,56.175530873112685
N1_sfrpEGC_VLMC,4.0,20,uninj,NTS,Secreted Signaling,1.3557938449019074
N1_sfrpEGC_VLMC,4.0,20,uninj,PARs,Secreted Signaling,0.09941298197896745
N1_sfrpEGC_VLMC,4.0,20,uninj,PDGF,Secreted Signaling,0.05891646482497719
N1_sfrpEGC_VLMC,4.0,20,uninj,PECAM1,Cell-Cell Contact,0.007866774451487278
N1_sfrpEGC_VLMC,4.0,20,uninj,PROS,Secreted Signaling,1.3090015721787835
N1_sfrpEGC_VLMC,4.0,20,uninj,PSAP,Secreted Signaling,162.62976214334853
N1_sfrpEGC_VLMC,4.0,20,uninj,PTH,Secreted Signaling,0.0010487180449074223
N1_sfrpEGC_VLMC,4.0,20,uninj,PTPRM,Cell-Cell Contact,0.33302124351294854
N1_sfrpEGC_VLMC,4.0,20,uninj,RELN,ECM-Receptor,0.06438171838218586
N1_sfrpEGC_VLMC,4.0,20,uninj,SEMA3,Secreted Signaling,7.6567536210586855
N1_sfrpEGC_VLMC,4.0,20,uninj,SEMA4,Cell-Cell Contact,9.28503212600303
N1_sfrpEGC_VLMC,4.0,20,uninj,SEMA5,Cell-Cell Contact,31.45097257718935
N1_sfrpEGC_VLMC,4.0,20,uninj,SEMA6,Cell-Cell Contact,10.560556902977288
N1_sfrpEGC_VLMC,4.0,20,uninj,SEMATOSTATIN,Secreted Signaling,1.3397397531770805
N1_sfrpEGC_VLMC,4.0,20,uninj,TAC,Secreted Signaling,0.08589777743377826
N1_sfrpEGC_VLMC,4.0,20,uninj,TENASCIN,ECM-Receptor,12.202590281004696
N1_sfrpEGC_VLMC,4.0,20,uninj,TGFb,Secreted Signaling,0.08817605356833504
N1_sfrpEGC_VLMC,4.0,20,uninj,THBS,ECM-Receptor,12.848950977079257
N1_sfrpEGC_VLMC,4.0,20,uninj,THY1,Cell-Cell Contact,0.004937644299302818
N1_sfrpEGC_VLMC,4.0,20,uninj,UCN,Secreted Signaling,0.0019039415841031978
N1_sfrpEGC_VLMC,4.0,20,uninj,UROTENSIN,Secreted Signaling,0.0018842005692548437
N1_sfrpEGC_VLMC,4.0,20,uninj,VEGF,Secreted Signaling,0.09725250352813983
N1_sfrpEGC_VLMC,4.0,20,uninj,VIP,Secreted Signaling,0.009701497857503905
N1_sfrpEGC_VLMC,4.0,20,uninj,VISTA,Cell-Cell Contact,1.2781316264987268
N1_sfrpEGC_VLMC,4.0,20,uninj,WNT,Secreted Signaling,56.12380197825428
N1_sfrpEGC_VLMC,4.0,20,uninj,ncWNT,Secreted Signaling,0.7247800786652004
N2_reaEGC_wntEGC,4.0,20,uninj,ACTIVIN,Secreted Signaling,0.30817078812072934
N2_reaEGC_wntEGC,4.0,20,uninj,ADIPONECTIN,Secreted Signaling,0.0
N2_reaEGC_wntEGC,4.0,20,uninj,AGRN,ECM-Receptor,4.6589158051532875
N2_reaEGC_wntEGC,4.0,20,uninj,AGT,Secreted Signaling,0.0
N2_reaEGC_wntEGC,4.0,20,uninj,ANGPT,Secreted Signaling,0.01821092589545279
N2_reaEGC_wntEGC,4.0,20,uninj,ANGPTL,Secreted Signaling,1.2458132653235876
N2_reaEGC_wntEGC,4.0,20,uninj,BAG,Secreted Signaling,0.05129065060236323
N2_reaEGC_wntEGC,4.0,20,uninj,BMP,Secreted Signaling,0.07850933930118718
N2_reaEGC_wntEGC,4.0,20,uninj,CALCR,Secreted Signaling,0.0645886792687417
N2_reaEGC_wntEGC,4.0,20,uninj,CCK,Secreted Signaling,0.06712882100118692
N2_reaEGC_wntEGC,4.0,20,uninj,CCL,Secreted Signaling,0.0
N2_reaEGC_wntEGC,4.0,20,uninj,CD34,Cell-Cell Contact,0.009754804662528335
N2_reaEGC_wntEGC,4.0,20,uninj,CD40,Secreted Signaling,0.003930102713047761
N2_reaEGC_wntEGC,4.0,20,uninj,CD45,Cell-Cell Contact,0.0
N2_reaEGC_wntEGC,4.0,20,uninj,CDH,Cell-Cell Contact,4.973831908884919
N2_reaEGC_wntEGC,4.0,20,uninj,CDH1,Cell-Cell Contact,0.0
N2_reaEGC_wntEGC,4.0,20,uninj,CDH5,Cell-Cell Contact,0.0001785067667736955
N2_reaEGC_wntEGC,4.0,20,uninj,CLDN,Cell-Cell Contact,0.008363603800121496
N2_reaEGC_wntEGC,4.0,20,uninj,CNTN,Cell-Cell Contact,6.66854444687061
N2_reaEGC_wntEGC,4.0,20,uninj,COLLAGEN,ECM-Receptor,2.535408097117699
N2_reaEGC_wntEGC,4.0,20,uninj,CSPG4,Cell-Cell Contact,0.011567129104176788
N2_reaEGC_wntEGC,4.0,20,uninj,CXCL,Secreted Signaling,0.13528070473336828
N2_reaEGC_wntEGC,4.0,20,uninj,EDN,Secreted Signaling,4.770458622187194
N2_reaEGC_wntEGC,4.0,20,uninj,EGF,Secreted Signaling,0.0
N2_reaEGC_wntEGC,4.0,20,uninj,EPHA,Cell-Cell Contact,13.450972000558394
N2_reaEGC_wntEGC,4.0,20,uninj,EPHB,Cell-Cell Contact,6.804594354177608
N2_reaEGC_wntEGC,4.0,20,uninj,ESAM,Cell-Cell Contact,0.0016574992226954049
N2_reaEGC_wntEGC,4.0,20,uninj,FGF,Secreted Signaling,2.7427651360134644
N2_reaEGC_wntEGC,4.0,20,uninj,FN1,ECM-Receptor,0.6074368695092861
N2_reaEGC_wntEGC,4.0,20,uninj,GALANIN,Secreted Signaling,0.0639340363885949
N2_reaEGC_wntEGC,4.0,20,uninj,GAS,Secreted Signaling,0.5945947012915292
N2_reaEGC_wntEGC,4.0,20,uninj,GDF,Secreted Signaling,0.7556572337407049
N2_reaEGC_wntEGC,4.0,20,uninj,GDNF,Secreted Signaling,0.0
N2_reaEGC_wntEGC,4.0,20,uninj,GPR,Secreted Signaling,0.11351491918832733
N2_reaEGC_wntEGC,4.0,20,uninj,GRN,Secreted Signaling,6.011250059611979
N2_reaEGC_wntEGC,4.0,20,uninj,HH,Secreted Signaling,0.0029724152974771527
N2_reaEGC_wntEGC,4.0,20,uninj,HSPG,ECM-Receptor,0.6140434501428228
N2_reaEGC_wntEGC,4.0,20,uninj,JAM,Cell-Cell Contact,6.891868178965519
N2_reaEGC_wntEGC,4.0,20,uninj,L1CAM,Cell-Cell Contact,16.91982296878147
N2_reaEGC_wntEGC,4.0,20,uninj,LAMININ,ECM-Receptor,13.061831361867656
N2_reaEGC_wntEGC,4.0,20,uninj,MAG,Cell-Cell Contact,0.0002140200140380919
N2_reaEGC_wntEGC,4.0,20,uninj,MPZ,Cell-Cell Contact,0.10430100826389971
N2_reaEGC_wntEGC,4.0,20,uninj,MSTN,Secreted Signaling,0.0
N2_reaEGC_wntEGC,4.0,20,uninj,NCAM,Cell-Cell Contact,14.159770141551569
N2_reaEGC_wntEGC,4.0,20,uninj,NEGR,Cell-Cell Contact,0.144450070089122
N2_reaEGC_wntEGC,4.0,20,uninj,NGL,Cell-Cell Contact,0.4513224336337384
N2_reaEGC_wntEGC,4.0,20,uninj,NMU,Secreted Signaling,0.007038235342310659
N2_reaEGC_wntEGC,4.0,20,uninj,NOTCH,Cell-Cell Contact,0.08682544520280555
N2_reaEGC_wntEGC,4.0,20,uninj,NPFF,Secreted Signaling,0.0
N2_reaEGC_wntEGC,4.0,20,uninj,NPR2,Secreted Signaling,0.000705170813738225
N2_reaEGC_wntEGC,4.0,20,uninj,NPW-B,Secreted Signaling,0.0
N2_reaEGC_wntEGC,4.0,20,uninj,NPY,Secreted Signaling,0.29249966440796166
N2_reaEGC_wntEGC,4.0,20,uninj,NRG,Secreted Signaling,1.0172796936683082
N2_reaEGC_wntEGC,4.0,20,uninj,NRXN,Cell-Cell Contact,30.360461073173603
N2_reaEGC_wntEGC,4.0,20,uninj,NTS,Secreted Signaling,0.31668389382208145
N2_reaEGC_wntEGC,4.0,20,uninj,PARs,Secreted Signaling,0.014018165359621124
N2_reaEGC_wntEGC,4.0,20,uninj,PDGF,Secreted Signaling,0.30410632769066853
N2_reaEGC_wntEGC,4.0,20,uninj,PECAM1,Cell-Cell Contact,0.00895151307778214
N2_reaEGC_wntEGC,4.0,20,uninj,PROS,Secreted Signaling,1.180934914993574
N2_reaEGC_wntEGC,4.0,20,uninj,PSAP,Secreted Signaling,45.671074235985955
N2_reaEGC_wntEGC,4.0,20,uninj,PTH,Secreted Signaling,0.0
N2_reaEGC_wntEGC,4.0,20,uninj,PTPRM,Cell-Cell Contact,0.08253526049747983
N2_reaEGC_wntEGC,4.0,20,uninj,RELN,ECM-Receptor,0.11899468494743022
N2_reaEGC_wntEGC,4.0,20,uninj,SEMA3,Secreted Signaling,2.809447029848551
N2_reaEGC_wntEGC,4.0,20,uninj,SEMA4,Cell-Cell Contact,4.816050108651641
N2_reaEGC_wntEGC,4.0,20,uninj,SEMA5,Cell-Cell Contact,12.311657085749749
N2_reaEGC_wntEGC,4.0,20,uninj,SEMA6,Cell-Cell Contact,7.895836677591067
N2_reaEGC_wntEGC,4.0,20,uninj,SEMATOSTATIN,Secreted Signaling,2.7184170338914333
N2_reaEGC_wntEGC,4.0,20,uninj,TAC,Secreted Signaling,0.11878564427255912
N2_reaEGC_wntEGC,4.0,20,uninj,TENASCIN,ECM-Receptor,2.478751438925961
N2_reaEGC_wntEGC,4.0,20,uninj,TGFb,Secreted Signaling,0.08605074348093218
N2_reaEGC_wntEGC,4.0,20,uninj,THBS,ECM-Receptor,6.541101452155522
N2_reaEGC_wntEGC,4.0,20,uninj,THY1,Cell-Cell Contact,0.0
N2_reaEGC_wntEGC,4.0,20,uninj,UCN,Secreted Signaling,0.001422501409663907
N2_reaEGC_wntEGC,4.0,20,uninj,UROTENSIN,Secreted Signaling,0.0
N2_reaEGC_wntEGC,4.0,20,uninj,VEGF,Secreted Signaling,0.03652626364186546
N2_reaEGC_wntEGC,4.0,20,uninj,VIP,Secreted Signaling,0.010156025594702934
N2_reaEGC_wntEGC,4.0,20,uninj,VISTA,Cell-Cell Contact,0.8012743223328456
N2_reaEGC_wntEGC,4.0,20,uninj,WNT,Secreted Signaling,38.73648210284539
N2_reaEGC_wntEGC,4.0,20,uninj,ncWNT,Secreted Signaling,3.019511192058432
